西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201509	1710   	東聯        	            .26	           1.66	            .32	          17.93	           1.31	    10485196.00	       61566.00	      579444.00	          12.25	            .95	            .75	          -2.49	          32.07	         116.51	          50.25	Y
201509	1711   	永光        	            .86	           7.55	           5.84	          14.39	           1.15	     7166771.00	      454680.00	      974501.00	          23.37	            .95	           7.85	          -5.46	          -8.69	         147.56	          40.37	Y
201509	1712   	興農        	            .44	           4.98	           2.91	          15.04	            .91	    13462132.00	      155341.00	      803965.00	          25.56	            .69	           1.51	           2.42	           8.70	         123.48	          67.72	Y
201509	1713   	國化        	            .35	           3.08	           2.38	          14.73	           1.08	      522308.00	       53222.00	       74265.00	          15.99	           1.00	          11.63	          -4.83	          -9.85	        3398.87	           7.03	N
201509	1714   	和桐        	            .56	           2.98	            .98	          12.29	            .59	    30217365.00	      151245.00	     1663140.00	           5.18	            .60	            .77	         -26.61	         -20.13	         150.01	          50.82	Y
201509	1715   	萬洲        	            .56	           4.55	           2.38	          16.92	            .76	     8941610.00	      194303.00	      681971.00	          11.41	            .70	           3.15	         -13.88	           2.98	         163.91	          48.38	Y
201509	1717   	長興        	           1.94	           7.87	           8.88	          21.46	           1.35	    28935133.00	     1973143.00	     3786959.00	          21.95	            .96	           8.43	          -3.74	          10.71	         300.59	          54.34	Y
201509	1718   	中纖        	            .80	            .82	           6.37	          18.48	            .59	    16422949.00	     3083218.00	     4787049.00	          33.24	            .07	          15.36	          -1.50	          21.59	         102.16	          91.72	Y
201509	1720   	生達        	           1.52	           9.34	           7.84	          19.04	           1.60	     2404995.00	      288173.00	      502975.00	          45.91	           1.08	          15.88	           -.65	           4.13	         231.93	          30.88	Y
201509	1721   	三晃        	            .55	          12.36	           9.82	          14.99	           1.12	     3079817.00	      142627.00	      348075.00	          14.00	            .52	           5.15	         158.16	         348.37	         194.08	          49.13	Y
201509	1722   	台肥        	           1.36	           3.10	           2.55	          52.96	            .77	    11765418.00	     1330169.00	     2086429.00	          18.40	            .50	          12.22	          20.03	        4618.45	         484.47	          36.24	Y
201509	1723   	中碳        	           4.53	          16.20	          15.03	          27.40	           3.80	     4555189.00	     1046598.00	     1417232.00	          27.63	           3.13	          26.48	         -35.54	         -46.06	         218.66	          20.49	Y
201509	1724   	台硝        	            .72	           9.51	           5.03	          14.52	            .93	     1290597.00	       91708.00	      237332.00	          17.40	            .78	           7.94	          36.21	          86.24	         162.70	          24.74	Y
201509	1725   	元禎        	            .92	           4.12	           6.77	          13.34	           1.06	     6893916.00	      167985.00	      216574.00	           4.44	            .83	           2.81	         -12.61	          -1.99	         188.29	          46.25	Y
201509	1726   	永記        	           4.43	          11.05	           9.28	          47.85	           1.33	     6142291.00	      717993.00	     1005198.00	          28.81	           1.13	          15.89	          -2.40	           -.31	         708.46	          15.31	Y
201509	1727   	中華化      	            .66	           8.34	           5.23	          12.68	           1.15	     1644580.00	       73037.00	      185467.00	          13.25	            .95	           5.07	            .64	          -5.50	         134.92	          37.01	Y
201509	1729   	必翔        	           -.07	           1.96	            .25	          15.38	           4.84	     1054207.00	       10193.00	       93611.00	          24.65	           2.98	           2.31	          35.00	          28.70	         455.51	          16.32	Y
201509	1730   	花仙子      	           1.90	          11.69	           9.96	          17.98	           1.71	     1448844.00	      112336.00	      199568.00	          45.24	           1.07	          10.47	          28.66	          25.80	         200.45	          32.81	Y
201509	1731   	美吾華      	            .42	           3.63	           3.28	          12.94	           1.08	     1038744.00	       56445.00	       96758.00	          45.99	            .79	           6.61	          12.05	          13.65	         202.84	          34.00	Y
201509	1732   	毛寶        	           -.11	            .47	          -1.05	          10.55	           1.19	      446844.00	       -4717.00	        2755.00	          41.42	            .92	          -1.12	           5.71	          13.18	         329.55	          22.41	Y
201509	1733   	五鼎        	           1.89	          12.05	          10.09	          18.52	           2.20	     1367797.00	      186348.00	      312412.00	          27.45	           1.73	          16.03	           5.74	           -.89	         452.48	          27.87	Y
201509	1734   	杏輝        	           -.33	            .71	          -3.83	          19.55	           1.39	     1747798.00	     -152320.00	       41015.00	          33.98	            .96	          -9.33	         -20.78	         -32.40	         245.12	          36.13	Y
201509	1735   	日勝化      	            .89	           7.09	           5.83	          14.48	            .79	     2584000.00	       84472.00	      223395.00	          19.42	            .73	           5.05	         -22.93	          22.75	         151.34	          49.95	Y
201509	1736   	喬山        	            .00	           2.52	            .01	          28.41	           1.56	    11521098.00	         971.00	      533756.00	          44.75	            .91	           1.98	           -.28	          -3.98	         146.22	          58.94	Y
201509	1737   	臺鹽        	           1.18	           5.75	           4.05	          29.22	            .77	     2133855.00	      236108.00	      399235.00	          38.21	            .66	          13.35	           7.49	          16.84	         570.87	          14.25	Y
201509	1742   	台蠟        	          -1.57	          -4.88	         -14.44	          10.14	           1.16	      474417.00	     -101710.00	      -79689.00	          -2.09	           1.02	         -21.37	         -50.54	        -182.58	         152.25	          40.14	Y
201509	1752   	南光        	           1.61	          10.33	           8.98	          19.68	           2.38	     1109192.00	      144188.00	      294623.00	          35.45	           1.68	          14.95	          20.84	          41.61	         181.33	          40.30	N
201509	1762   	中化生      	           3.17	           3.51	          14.43	          22.72	           1.40	      805516.00	      245831.00	      330907.00	          29.03	           1.10	          30.72	          23.11	          12.69	         134.72	          34.51	Y
201509	1773   	勝一        	           2.99	          13.38	          11.69	          25.85	           1.55	     4946447.00	      449169.00	      681481.00	          19.71	           1.23	          10.98	          -9.88	           9.15	         266.57	          22.07	Y
201509	1776   	展宇        	           1.52	           7.55	           9.39	          17.38	           1.36	     1687406.00	      112289.00	      172107.00	          22.23	            .82	           7.97	          -4.99	          17.04	         192.23	          45.24	Y
201509	1777   	生泰        	           3.81	          14.58	          12.39	          31.12	           2.38	      503151.00	      114396.00	      161257.00	          37.07	           1.99	          27.73	           9.15	          14.22	         597.20	          17.71	N
201509	1781   	合世        	           -.71	          -3.01	          -5.58	          12.30	           2.10	      568243.00	      -33564.00	      -24818.00	           8.75	           1.52	          -7.26	          18.77	          26.25	         248.30	          27.69	Y
201509	1783   	和康生      	           -.49	          -2.02	          -4.00	          12.02	           1.78	      196967.00	      -34555.00	      -24397.00	          38.32	           1.62	         -17.25	           2.85	          -6.72	         918.81	          12.91	Y
201509	1784   	訊聯        	            .40	           2.23	           1.22	          23.21	           1.25	      462261.00	       17383.00	       43533.00	          56.17	            .75	           4.45	          -1.35	          -4.30	         487.57	          26.48	Y
201509	1785   	光洋科      	          -2.25	           -.60	         -15.76	          11.85	           1.64	    51009260.00	     -890162.00	     -107623.00	            .12	            .80	          -1.85	          37.88	         -95.19	          87.91	          79.06	Y
201509	1786   	科妍        	            .84	           5.40	           4.50	          18.25	           3.46	      202780.00	       44168.00	       59101.00	          59.03	           3.00	          21.78	          63.73	          84.58	         647.21	          13.81	Y
201509	1787   	福盈科      	           1.32	          10.28	           8.29	          15.52	           1.45	     1092322.00	       90113.00	      158840.00	          33.23	           1.08	          10.96	           5.93	           6.19	         266.52	          32.85	Y
201509	1788   	杏昌        	           4.62	           8.78	          10.65	          42.48	           2.10	     1994066.00	      160277.00	      225668.00	          22.20	           1.37	           9.84	           -.29	          -4.23	         205.43	          37.47	Y
201509	1789   	神隆        	            .60	           7.45	           4.61	          13.27	           2.94	     2977789.00	      439740.00	      938628.00	          39.74	           2.52	          19.51	          -9.93	         -11.01	         259.96	          19.13	Y
201509	1795   	美時        	            .31	           4.46	           1.37	          32.83	           2.20	     4049296.00	      120626.00	      747087.00	          58.74	           1.41	           6.02	         145.82	         174.37	         257.47	          43.92	Y
201509	1799   	易威        	          -1.56	          -9.04	         -12.49	          14.11	           2.12	      376350.00	      -99650.00	      -77087.00	           5.63	           1.90	         -26.44	         415.96	         319.34	        1208.36	           5.18	Y
201509	1802   	台玻        	          -1.41	           1.28	          -7.45	          18.90	            .63	    30332940.00	    -3767408.00	     1357826.00	           4.26	            .67	         -12.15	          -1.82	         -47.15	          70.07	          51.50	Y
201509	1805   	寶徠        	           -.90	          -4.99	          -9.68	           8.86	            .91	      102232.00	      -72359.00	      -68190.00	           9.37	            .67	         -73.60	         -89.88	         -93.27	         219.31	          45.33	Y
201509	1806   	冠軍        	           -.11	           5.26	           -.63	          17.49	            .41	     4686750.00	      -47721.00	      730139.00	          31.12	            .52	           1.42	         -11.91	         -13.87	         165.50	          45.46	Y
201509	1808   	潤隆        	           3.36	           6.24	          16.28	          21.37	           1.29	     3890592.00	      699590.00	      799797.00	          29.27	            .90	          18.75	          42.57	          90.62	         162.39	          70.23	N
201509	1809   	中釉        	            .33	           2.87	           1.04	          19.10	            .53	     2127075.00	       47179.00	      168104.00	          21.26	            .42	           3.38	         -22.30	         -24.77	         399.48	          23.90	Y
201509	1810   	和成        	            .30	           3.17	           1.82	          15.11	            .56	     4276109.00	      105246.00	      378558.00	          27.59	            .57	           3.71	          -4.44	          -2.85	         126.43	          49.66	Y
201509	1813   	寶利徠      	           1.65	          13.17	           7.80	          21.54	           1.12	      303774.00	       77147.00	      139149.00	          27.96	           1.01	          29.25	           4.11	          22.44	         560.24	          10.00	Y
201509	1815   	富喬        	            .73	           7.35	           4.54	          16.39	            .62	     3693274.00	      294974.00	      921983.00	          23.38	            .74	           9.29	           6.57	          90.40	         155.39	          47.89	Y
201509	1817   	凱撒衛      	           2.19	          15.14	          11.29	          19.56	           1.55	     1598429.00	      159073.00	      260853.00	          31.58	           1.31	          14.19	          12.59	          18.27	         353.59	          17.99	Y
201509	1902   	台紙        	            .46	           5.43	           3.11	          15.12	            .70	     4679046.00	      197611.00	      507603.00	          13.86	            .57	           5.80	          -5.59	          43.22	         317.24	          36.81	Y
201509	1903   	士紙        	           -.45	          -1.23	          -3.36	          12.77	           2.32	      166226.00	     -117016.00	      -81921.00	         -11.73	           1.37	         -62.97	         -85.14	        -125.18	          53.44	          51.02	Y
201509	1904   	正隆        	            .99	           5.06	           3.90	          18.13	            .62	    32304382.00	      907604.00	     3300147.00	          16.61	            .59	           3.73	           1.50	           4.69	         104.17	          58.78	Y
201509	1905   	華紙        	            .49	           4.75	           3.27	          14.84	            .76	    15734422.00	      637493.00	     1398739.00	          10.79	            .56	           4.20	            .24	         101.68	         177.17	          36.88	Y
201509	1906   	寶隆        	            .53	           2.87	           3.40	          14.27	            .58	      244606.00	       87512.00	      117197.00	          20.56	            .63	          42.27	         -25.40	         -14.55	          21.14	          37.64	Y
201509	1907   	永豐餘      	            .34	           4.11	           2.28	          21.93	            .47	    47165849.00	     1094629.00	     4718793.00	          16.88	            .58	           3.09	           6.17	          21.00	         113.75	          58.68	Y
201509	1909   	榮成        	            .93	           5.63	           4.95	          17.39	            .60	    20594257.00	      781721.00	     2621455.00	          18.71	            .72	           5.35	            .30	          -4.08	          74.67	          67.99	Y
201509	2002   	中鋼        	            .59	           5.79	           2.82	          19.09	           1.02	   222060055.00	     9251917.00	    41179001.00	           9.60	            .88	           5.36	         -19.79	         -30.23	          92.27	          52.98	Y
201509	2006   	東和鋼鐵    	            .92	           5.17	           3.91	          22.75	            .76	    23370237.00	      898843.00	     2066795.00	           8.96	            .72	           4.68	         -11.64	            .25	         142.95	          37.70	Y
201509	2007   	燁興        	           -.63	            .79	          -9.89	           6.04	            .59	     5510924.00	     -396322.00	        1177.00	           -.89	            .84	          -7.22	            .98	          67.62	          71.45	          72.99	Y
201509	2008   	高興昌      	           -.61	          -1.03	          -4.92	          11.59	            .71	      986286.00	     -168272.00	      -37226.00	          -5.14	            .65	         -15.01	          -3.57	          49.59	          86.74	          48.32	N
201509	2009   	第一銅      	           -.82	          -2.13	          -8.48	           8.08	            .89	     2496782.00	     -294898.00	     -236020.00	          -6.34	            .82	         -13.24	         -19.30	       -1179.10	         135.11	          39.99	N
201509	2010   	春源        	            .43	           3.41	           2.26	          15.97	            .58	    12315334.00	      249414.00	      609797.00	           6.25	            .48	           2.37	         -20.41	         -21.59	         220.70	          37.67	Y
201509	2012   	春雨        	            .47	           4.71	           3.97	          13.35	           1.14	     6402272.00	      163668.00	      502010.00	          15.37	            .78	           3.34	          -5.98	          -6.10	         122.06	          62.49	Y
201509	2013   	中鋼構      	            .67	           2.57	           2.92	          22.60	            .87	    11140267.00	      129616.00	      366131.00	           3.45	            .67	           1.36	         -14.08	           5.64	         106.69	          70.70	Y
201509	2014   	中鴻        	           -.42	          -1.55	          -7.36	           5.18	            .81	    23009542.00	     -606334.00	     1029749.00	          -5.95	            .91	          -2.64	         -20.66	        -232.57	          44.48	          76.58	Y
201509	2015   	豐興        	           2.40	          13.10	           8.89	          26.97	           1.35	    18644087.00	     1397850.00	     2442256.00	          11.52	           1.17	           9.30	         -20.95	          12.74	         448.78	          13.89	Y
201509	2017   	官田鋼      	           -.30	           3.26	           -.10	           9.89	            .56	     3842146.00	       -4917.00	      281294.00	           9.40	            .59	            .81	         -15.46	           5.34	          82.68	          38.66	Y
201509	2020   	美亞        	          -1.66	           1.99	         -15.79	          11.16	           1.22	     3312688.00	     -549618.00	     -423636.00	           9.10	            .91	         -15.65	         -22.89	         -47.37	         133.17	          46.91	Y
201509	2022   	聚亨        	           -.69	           -.55	          -6.94	           8.29	            .47	     5855018.00	     -447436.00	      -65260.00	           3.01	            .61	          -7.83	         -11.28	         -57.97	          93.60	          57.74	Y
201509	2023   	燁輝        	           -.22	           2.11	          -3.10	          15.59	            .45	    39742726.00	     -918341.00	      864065.00	           7.31	            .70	          -2.30	         -13.02	         -12.15	         110.58	          60.63	Y
201509	2024   	志聯        	            .28	           4.30	           2.59	          10.98	            .63	     1052529.00	       28862.00	       93077.00	           9.48	            .71	           2.74	         -20.72	         -39.40	         138.80	          49.62	Y
201509	2025   	千興        	          -1.05	          -6.10	         -20.85	           4.39	            .71	     2513760.00	     -296527.00	     -197742.00	          -7.43	            .83	         -12.02	         -38.26	        -261.11	          85.92	          53.95	Y
201509	2027   	大成鋼      	           -.29	           1.83	           -.81	          14.76	           1.05	    39353482.00	     -129786.00	     1159558.00	          10.41	            .86	            .58	           3.03	         -42.04	         255.44	          68.31	Y
201509	2028   	威致        	          -2.75	          -8.29	         -82.09	           1.98	            .73	     4589377.00	     -943360.00	     -621746.00	         -12.65	            .64	         -20.50	         -39.18	        -178.03	          48.64	          86.27	N
201509	2029   	盛餘        	           -.63	           1.16	          -2.59	          23.81	            .73	    10513357.00	     -205388.00	      111591.00	          11.84	            .61	           -.86	         -13.09	          -5.36	         750.49	          19.65	Y
201509	2030   	彰源        	           -.30	           1.62	          -2.31	          12.44	            .76	     8817453.00	      -84502.00	      185735.00	           6.23	            .87	          -1.03	         -15.86	         -53.98	         139.09	          68.69	Y
201509	2031   	新光鋼      	           -.18	          -2.37	          -1.13	          16.57	            .79	     5061824.00	      -56884.00	       92759.00	          -4.78	            .88	          -1.06	         -26.27	        -151.47	         145.19	          59.23	Y
201509	2032   	新鋼        	            .24	           2.46	           1.89	          12.45	            .69	     2301788.00	       30704.00	       52843.00	           3.20	            .55	           1.42	         -11.41	         -50.36	         807.39	          20.13	N
201509	2033   	佳大        	           -.12	            .85	          -1.06	          11.28	            .71	      551336.00	       -9709.00	        6905.00	           8.54	            .74	          -1.91	          -9.18	         -27.23	         174.12	          29.04	N
201509	2034   	允強        	           1.18	           6.51	           6.12	          18.82	            .94	    14486442.00	      436112.00	      682361.00	           7.23	            .86	           3.57	         -27.38	         -41.33	         253.67	          30.58	Y
201509	2035   	唐榮        	          -2.28	          -2.71	         -12.97	          16.21	           2.97	    11806171.00	     -835487.00	     -575357.00	          -5.13	           1.31	          -7.15	         -30.54	        -156.83	         100.53	          70.06	Y
201509	2038   	海光        	           -.82	           -.45	          -4.50	          15.19	            .38	     6421565.00	     -138651.00	       49799.00	          -1.25	            .58	          -2.72	         -26.92	        -194.27	         101.82	          55.67	Y
201509	2049   	上銀        	           5.72	           9.38	           9.57	          50.57	           3.46	    11719032.00	     1350524.00	     2913606.00	          36.24	           1.84	          15.13	           8.61	           1.06	         127.14	          55.65	Y
201509	2059   	川湖        	          15.30	          22.78	          19.95	          79.86	           5.63	     3412856.00	     1458231.00	     1944426.00	          57.33	           4.95	          54.67	           9.56	          15.51	         804.04	          12.11	Y
201509	2061   	風青        	          -1.24	          -2.72	         -11.41	          10.21	           1.10	      807582.00	      -76723.00	      -58058.00	            .37	            .97	          -9.75	         -17.91	         -92.77	         206.28	          38.85	Y
201509	2062   	橋椿        	           2.51	           9.04	           8.19	          30.64	           1.33	     4934339.00	      409252.00	      787119.00	          21.97	           1.02	          10.84	           8.87	           8.80	         117.54	          44.80	Y
201509	2063   	世鎧        	           1.10	           8.35	           7.90	          13.78	           1.68	      489874.00	       47747.00	       94568.00	          26.01	           1.28	          11.88	          -8.62	         -10.71	         172.15	          48.56	Y
201509	2064   	晉椿        	           1.46	           6.56	           6.97	          20.64	            .76	     1764408.00	      102016.00	      180785.00	           9.31	            .79	           7.05	         -15.64	         -27.70	         171.39	          46.01	Y
201509	2065   	世豐        	           1.43	           7.72	           5.35	          28.66	              -	      893005.00	       42883.00	       93358.00	          15.43	            .86	           5.79	              -	              -	         167.66	          35.74	N
201509	2066   	世德        	           5.19	          19.34	          18.73	          27.55	           3.56	      975463.00	      187022.00	      248435.00	          31.48	           2.74	          24.45	           3.27	           6.54	         332.14	          22.94	N
201509	2067   	嘉鋼        	          -1.79	            .52	         -11.05	          14.10	            .98	      627625.00	      -54270.00	        6740.00	          11.90	            .75	          -9.69	         -32.78	         -59.79	         107.96	          66.23	Y
201509	2069   	運錩        	            .53	           4.81	           2.52	          21.03	            .83	     5823980.00	       58418.00	      263357.00	           6.80	            .83	           1.57	          -4.21	         -23.99	         125.54	          57.15	Y
201509	2101   	南港        	            .76	           7.70	           5.44	          14.30	           2.08	     8418743.00	      632254.00	     1730301.00	          19.44	           1.48	          10.32	         -13.62	          -7.35	         169.74	          43.30	Y
201509	2102   	泰豐        	            .96	           8.40	           4.34	          22.62	            .65	     5823992.00	      433366.00	     1044122.00	          24.70	            .57	           9.48	           -.99	          11.30	         317.83	          21.90	Y
201509	2103   	台橡        	            .57	           5.33	           2.92	          19.83	           1.00	    19679088.00	      531124.00	     1476887.00	          13.37	            .83	           2.79	         -17.82	         -12.37	         150.22	          40.73	Y
201509	2104   	中橡        	           1.11	           8.07	           2.89	          29.64	            .83	    13148318.00	      565355.00	     2504947.00	          21.36	            .72	          11.43	         -22.07	           2.33	         183.64	          41.79	Y
201509	2105   	正新        	           2.95	          13.17	          10.86	          27.13	           1.99	    89243212.00	     9630388.00	    22292691.00	          30.20	           1.37	          14.92	          -9.33	            .25	         129.38	          47.50	Y
201509	2106   	建大        	           3.13	          11.12	          12.96	          24.77	           1.90	    23992405.00	     2683358.00	     4360828.00	          26.83	           1.26	          14.06	          -5.61	          -3.51	         275.58	          47.34	Y
201509	2107   	厚生        	           1.19	           6.11	           4.80	          23.90	            .76	     1668912.00	      592476.00	      888717.00	          45.69	            .74	          48.03	         -64.32	         -76.61	         356.54	          21.47	Y
201509	2108   	南帝        	           2.08	          18.21	          13.97	          15.95	           1.69	     7340114.00	      913971.00	     1490585.00	          25.05	           1.36	          16.19	          21.71	         144.72	         430.31	          18.61	Y
201509	2109   	華豐        	            .30	           8.87	           4.51	          12.46	            .99	     5039531.00	      233417.00	      716918.00	          25.30	            .69	           8.55	          -1.32	           7.91	         230.84	          41.09	Y
201509	2114   	鑫永銓      	           4.82	          19.10	          15.26	          31.41	           2.42	     1408887.00	      324807.00	      484661.00	          34.61	           2.12	          28.66	          -9.34	          -8.73	         476.79	          12.58	Y
201509	2115   	六暉-KY     	           2.59	          10.62	           9.92	          27.32	           1.49	     1879285.00	      189811.00	      307524.00	          21.51	           1.21	          12.88	          -3.77	          -1.13	         426.95	          32.15	Y
201509	2201   	裕隆        	           1.57	           4.30	           3.36	          45.55	            .65	    84247273.00	     2708046.00	     9451472.00	          15.61	            .64	           3.96	           2.42	            .63	         102.75	          62.55	Y
201509	2204   	中華        	           1.92	           6.28	           5.47	          35.67	            .65	    28492053.00	     2842482.00	     3941579.00	          19.71	            .53	          11.35	            .05	           7.37	         311.86	          14.99	Y
201509	2206   	三陽工業    	           3.83	           4.48	          19.13	          19.85	           1.21	    26582526.00	     3419405.00	     4934327.00	          15.86	            .83	          15.31	          -4.92	          12.40	         119.95	          56.37	Y
201509	2207   	和泰車      	          14.09	          11.23	          20.14	          68.49	           5.11	   106685686.00	     8522347.00	    17174938.00	          13.63	           1.77	           8.73	            .60	           5.18	         115.26	          72.30	Y
201509	2208   	台船        	            .37	           3.06	           2.04	          18.31	            .70	    16160912.00	      280062.00	      804477.00	           3.78	            .44	           2.15	         -12.26	           3.84	         172.42	          42.99	Y
201509	2221   	大甲        	            .84	           6.70	           6.61	          13.85	           1.22	      559330.00	       38555.00	       76482.00	          21.32	            .89	           8.77	          10.65	          25.71	         250.28	          49.26	Y
201509	2227   	裕日車      	          10.89	          12.42	          13.50	          71.48	           3.47	    26593629.00	     3266264.00	     4270434.00	          15.25	           2.44	          14.72	            .78	          22.59	         187.27	          32.99	Y
201509	2228   	劍麟        	           6.23	          18.70	          15.89	          41.10	           3.83	     2941688.00	      447710.00	      693721.00	          30.76	           2.98	          20.40	           9.74	           9.09	         479.58	          23.70	Y
201509	2230   	泰茂        	            .40	           4.62	           2.93	          13.59	           1.06	      277294.00	       16008.00	       37266.00	          21.29	            .91	           6.98	           5.95	           3.30	         238.41	          35.59	Y
201509	2231   	為升        	          11.64	          36.86	          39.65	          26.90	          12.42	     2098293.00	      845766.00	     1059356.00	          55.27	           8.45	          47.12	          37.96	          55.24	         226.85	          30.98	Y
201509	2233   	宇隆        	           3.65	          12.84	           8.29	          43.50	           1.27	     1473576.00	      179573.00	      346401.00	          30.99	           1.07	          16.94	          -4.10	         -17.48	         358.93	          20.51	Y
201509	2235   	謚源        	           4.87	          15.90	          16.82	          29.37	           3.68	      671715.00	      155136.00	      232622.00	          32.42	           2.59	          27.15	           3.88	          19.94	          91.58	          35.89	N
201509	2236   	百達-KY     	           1.27	           6.90	           3.80	          32.72	            .77	     1116530.00	       47164.00	      131238.00	          25.45	            .54	           6.99	         -10.28	         -22.82	         253.58	          30.59	Y
201509	2239   	英利-KY     	           6.75	           9.02	          10.38	          71.04	           2.21	     8275650.00	      688507.00	     1247533.00	          18.31	           1.27	          10.75	              -	              -	          99.35	          52.31	Y
201509	2301   	光寶科      	           2.03	           5.76	           6.14	          32.45	            .95	   163563262.00	     4842925.00	    12356342.00	          12.66	            .54	           4.11	          -6.68	          -7.27	         131.84	          63.00	Y
201509	2302   	麗正        	            .01	           1.82	            .12	          10.38	            .62	      375505.00	        2071.00	       39318.00	          29.94	            .57	            .82	         -20.07	          -4.41	         227.30	          16.28	Y
201509	2303   	聯電        	            .82	          13.80	           4.35	          17.89	            .62	   112740196.00	     9764557.00	    44868532.00	          22.34	            .59	           9.84	           7.98	          14.41	         213.70	          31.96	Y
201509	2305   	全友        	            .07	           3.58	           1.08	           7.09	            .89	      584477.00	       15771.00	      115843.00	          39.21	            .61	          11.55	           4.55	           3.90	         161.23	          45.18	Y
201509	2308   	台達電      	           5.56	          11.04	          13.51	          39.17	           3.93	   147843416.00	    14599104.00	    24707165.00	          27.15	           1.86	          12.31	           4.77	           4.90	         169.01	          56.23	Y
201509	2311   	日月光      	           1.89	          11.31	           9.38	          20.13	           1.82	   207754374.00	    15136952.00	    42587033.00	          17.75	           1.10	           9.01	          15.45	           -.84	         131.07	          55.41	Y
201509	2312   	金寶        	            .84	           4.21	           6.51	          12.05	            .92	    34078648.00	     1118962.00	     2268758.00	           6.65	            .70	           4.16	         -11.60	          -4.09	          95.34	          62.53	Y
201509	2313   	華通        	           1.58	           9.91	           9.67	          16.89	           1.40	    30892210.00	     1885602.00	     4921929.00	          15.03	            .82	           8.50	          28.41	          40.96	         157.85	          62.37	Y
201509	2314   	台揚        	            .05	           1.37	           1.03	           5.02	           1.46	     4349093.00	       20550.00	      237011.00	          13.14	            .83	            .82	          -5.58	           4.52	         117.72	          63.90	Y
201509	2316   	楠梓電      	          15.63	           6.02	          57.63	          34.18	            .72	     4812957.00	     4959280.00	     6278321.00	          11.44	            .64	         125.28	          -8.31	         -19.28	         465.35	          30.77	Y
201509	2317   	鴻海        	           6.03	           8.19	           9.59	          60.71	           1.41	  3052432520.00	    96511302.00	   196614345.00	           7.17	            .70	           4.21	          12.51	          19.75	         159.89	          56.66	Y
201509	2321   	東訊        	           -.20	            .17	         -12.65	            .15	           4.54	     3069856.00	      -59867.00	        5794.00	           9.20	            .62	          -1.92	         -37.87	         -33.84	         108.97	          85.10	Y
201509	2323   	中環        	           -.64	           4.15	          -4.96	          12.26	            .32	     9920645.00	    -1338564.00	     1567037.00	           2.56	            .42	         -12.53	         -15.37	          20.80	         169.41	          28.22	Y
201509	2324   	仁寶        	           1.48	           3.68	           6.18	          23.23	            .82	   613007343.00	     6594618.00	    13868858.00	           3.97	            .41	           1.42	           2.29	           7.59	         130.18	          69.53	Y
201509	2325   	矽品        	           2.88	          16.24	          12.70	          22.22	           1.84	    62074982.00	     8974294.00	    20969286.00	          26.04	           1.30	          16.75	            .70	           6.26	         164.73	          42.16	Y
201509	2327   	國巨        	           4.32	          10.43	          11.43	          38.69	           1.32	    20977615.00	     2918202.00	     5492026.00	          24.01	            .97	          17.48	            .82	          -8.30	         129.69	          50.07	Y
201509	2328   	廣宇        	            .48	           5.80	           3.29	          19.27	            .61	    13732443.00	      378759.00	     1097173.00	           7.59	            .40	           3.74	          10.12	          -6.28	         184.17	          38.92	Y
201509	2329   	華泰        	            .89	          11.73	          13.14	           7.13	           1.66	    11673162.00	      725807.00	     1969617.00	          14.86	            .90	           7.82	          18.66	          23.54	          60.35	          65.57	Y
201509	2330   	台積電      	           9.01	          27.15	          21.27	          44.39	           2.93	   639978805.00	   233714112.00	   438405311.00	          48.67	           2.30	          42.16	          18.45	          16.59	         343.93	          26.98	Y
201509	2331   	精英        	           2.08	           7.00	           7.27	          26.04	            .75	    38650159.00	     1121444.00	     2197805.00	          11.37	            .39	           4.15	          -7.75	           4.90	         159.65	          49.22	Y
201509	2332   	友訊        	          -1.37	          -2.99	          -6.85	          18.02	            .58	    20060246.00	     -857145.00	     -649953.00	          26.02	            .41	          -4.24	          -8.53	         -13.35	         178.30	          46.92	Y
201509	2337   	旺宏        	           -.72	           5.13	         -11.82	           5.59	            .75	    15328703.00	    -2529810.00	     2140914.00	          13.34	            .75	         -16.42	          -6.84	         -13.62	         240.95	          47.90	Y
201509	2338   	光罩        	           -.15	           3.85	          -3.43	          13.60	            .67	     1153392.00	     -128468.00	       93779.00	          12.01	            .56	          -9.20	         -11.33	         -43.89	         767.68	           8.28	Y
201509	2340   	光磊        	            .76	           6.86	           5.45	          13.96	            .71	     4135016.00	      413847.00	      856551.00	          27.82	            .64	          12.34	         -12.57	          -8.50	         262.33	          36.76	Y
201509	2342   	茂矽        	          -2.41	          -6.53	         -59.04	           2.64	            .82	     1124625.00	     -900865.00	     -727133.00	         -25.15	            .69	         -80.07	         -17.34	          22.18	          60.24	          61.65	Y
201509	2344   	華邦電      	            .67	          12.38	           6.68	          10.61	            .66	    28509882.00	     2630692.00	     7822875.00	          30.76	            .63	          11.34	            .30	          11.99	         193.47	          37.97	Y
201509	2345   	智邦        	           1.34	           8.54	           9.31	          14.63	           1.06	    17620410.00	      714800.00	     1179380.00	          18.20	            .54	           5.17	           6.46	          20.85	         182.69	          49.10	Y
