西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201506	2034   	允強        	            .62	           3.51	           3.26	          18.26	           1.27	    10082187.00	      228771.00	      385932.00	           7.24	           1.02	           2.75	         -23.39	         -38.04	         232.92	          38.16	Y
201506	2035   	唐榮        	          -1.19	          -1.22	          -6.85	          17.31	           2.80	     8640671.00	     -454119.00	     -251586.00	          -2.80	           1.27	          -5.10	         -26.61	        -127.68	         106.66	          69.53	Y
201506	2038   	海光        	           -.40	            .56	          -2.16	          15.61	            .42	     4491457.00	      -67179.00	       61917.00	          -1.10	            .59	          -1.97	         -24.53	        -204.96	         105.31	          56.82	Y
201506	2049   	上銀        	           3.61	           5.99	           5.96	          47.91	           4.11	     7959794.00	      822158.00	     1875550.00	          37.38	           2.04	          14.16	          21.52	          14.99	         123.67	          56.90	Y
201506	2059   	川湖        	           7.31	          11.96	          10.06	          71.83	           5.74	     2249123.00	      696958.00	     1021774.00	          57.00	           4.52	          42.89	           6.94	          11.39	         416.83	          21.12	Y
201506	2061   	風青        	           -.81	          -1.58	          -7.33	          10.64	           1.29	      558880.00	      -50271.00	      -36337.00	            .72	           1.02	          -8.99	         -16.12	         -87.06	         223.60	          35.83	Y
201506	2062   	橋椿        	           1.44	           5.78	           4.86	          28.69	           1.74	     3234075.00	      235048.00	      483132.00	          21.96	           1.26	           9.77	          10.06	          10.88	         142.35	          43.96	Y
201506	2063   	世鎧        	            .42	           4.14	           3.11	          13.09	           1.99	      299789.00	       18343.00	       46593.00	          24.95	           1.36	           7.45	          -3.00	           -.90	         132.88	          50.59	Y
201506	2064   	晉椿        	            .71	           3.50	           3.46	          19.90	            .96	     1279643.00	       49779.00	       98051.00	          10.27	            .85	           4.75	          -7.39	         -15.81	         162.76	          49.02	Y
201506	2065   	世豐        	            .62	           3.89	           2.31	          27.16	              -	      593121.00	       17985.00	       47385.00	          15.10	            .82	           3.56	          20.68	          11.97	         155.04	          39.77	N
201506	2066   	世德        	           2.57	           9.91	           9.74	          24.95	           4.25	      658398.00	       92659.00	      132095.00	          31.71	           2.75	          19.09	           5.22	           7.31	         221.56	          35.27	N
201506	2067   	嘉鋼        	          -1.64	           -.60	          -9.45	          14.18	           1.16	      433900.00	      -46483.00	       -7437.00	           9.81	            .82	         -11.89	         -29.94	         -67.50	         111.84	          62.92	Y
201506	2069   	運錩        	            .35	           3.28	           1.65	          20.77	           1.03	     3750092.00	       37699.00	      178937.00	           6.77	            .90	           1.68	          -1.76	         -18.86	         123.63	          58.15	Y
201506	2070   	精湛        	           2.78	          10.51	          12.55	          23.08	              -	      351404.00	       66755.00	      105976.00	          60.78	            .71	          25.53	          50.61	          35.83	         166.10	          54.93	Y
201506	2101   	南港        	            .48	           4.75	           3.52	          13.84	           2.20	     5827549.00	      401825.00	     1120984.00	          17.83	           1.55	           9.28	         -16.29	         -19.79	         170.55	          43.94	Y
201506	2102   	泰豐        	            .49	           4.98	           2.24	          21.83	            .73	     3984946.00	      219593.00	      625729.00	          23.67	            .63	           7.49	          -2.37	           1.36	         277.85	          23.77	Y
201506	2103   	台橡        	            .66	           3.83	           3.49	          18.44	           1.58	    13263395.00	      613758.00	     1303481.00	          13.34	           1.07	           5.14	         -17.70	         -16.30	         122.73	          45.38	Y
201506	2104   	中橡        	            .58	           4.80	           1.41	          30.18	           1.00	     8884736.00	      278930.00	     1557154.00	          20.84	            .82	           9.92	         -21.44	          -5.47	         176.02	          40.72	Y
201506	2105   	正新        	           2.01	           8.88	           7.63	          25.45	           2.68	    60034398.00	     6552063.00	    15161881.00	          29.87	           1.61	          15.39	          -6.61	           3.37	         119.21	          51.49	Y
201506	2106   	建大        	           1.73	           6.67	           7.17	          22.40	           2.04	    15880869.00	     1411910.00	     2546772.00	          26.76	           1.30	          11.84	          -6.60	          -3.71	         276.36	          49.89	Y
201506	2107   	厚生        	            .68	           3.85	           2.72	          23.96	           1.21	     1321374.00	      337633.00	      563449.00	          50.52	           1.00	          38.38	         -61.47	         -72.50	         352.39	          21.62	Y
201506	2108   	南帝        	           1.26	          11.36	           8.82	          14.78	           1.83	     4738860.00	      555401.00	      894347.00	          24.43	           1.47	          14.58	          23.23	         167.48	         429.00	          18.39	Y
201506	2109   	華豐        	            .28	           5.87	           3.41	          12.17	           1.22	     3441965.00	      174476.00	      493569.00	          24.27	            .75	           8.81	           2.36	           9.01	         200.95	          42.85	Y
201506	2114   	鑫永銓      	           2.65	          10.58	           8.71	          29.24	           2.84	      965233.00	      178952.00	      281770.00	          34.67	           2.10	          23.63	           -.27	           1.24	         224.92	          26.00	Y
201506	2115   	六暉-KY     	           1.70	           7.08	           6.69	          25.51	           1.88	     1298619.00	      123494.00	      201714.00	          21.58	           1.39	          12.27	          -2.00	           1.89	         372.60	          34.51	Y
201506	2201   	裕隆        	           1.04	           3.20	           2.62	          44.71	            .81	    56337725.00	     2096224.00	     6641317.00	          15.67	            .67	           4.62	          10.18	          15.20	         101.95	          62.25	Y
201506	2204   	中華        	           1.41	           4.48	           4.03	          35.06	            .69	    20064777.00	     2072996.00	     2866179.00	          19.96	            .54	          11.90	            .46	           7.94	         259.29	          18.10	Y
201506	2206   	三陽工業    	            .42	           2.88	           2.22	          16.00	           1.56	    17152677.00	      361719.00	     1161554.00	          15.52	            .91	           2.59	          -6.06	           1.82	         112.82	          60.16	Y
201506	2207   	和泰車      	          10.04	           7.78	          14.71	          64.29	           6.80	    77317462.00	     6065487.00	    12069261.00	          13.38	           1.98	           8.83	           7.60	          11.65	         109.54	          74.58	Y
201506	2208   	台船        	            .26	           2.03	           1.44	          18.20	            .82	    10833362.00	      196151.00	      545978.00	           3.89	            .53	           2.28	         -13.58	          22.36	         153.87	          42.99	Y
201506	2221   	大甲        	            .47	           3.84	           3.63	          13.50	           1.38	      365410.00	       20946.00	       43325.00	          20.07	            .97	           6.99	          10.33	          13.89	         261.99	          49.16	Y
201506	2227   	裕日車      	           8.04	           8.21	          10.33	          65.83	           4.75	    18704356.00	     2411456.00	     3122031.00	          15.42	           2.49	          15.43	           2.34	          31.00	         141.77	          49.64	Y
201506	2228   	劍麟        	           3.53	          11.20	           9.87	          35.42	           3.90	     1842018.00	      253366.00	      405755.00	          30.04	           2.73	          18.86	           8.93	           3.95	         309.90	          31.89	Y
201506	2230   	泰茂        	            .11	           2.16	            .81	          13.14	           1.48	      186336.00	        4340.00	       16882.00	          22.16	           1.14	           2.74	           6.96	           5.01	         229.53	          34.90	Y
201506	2231   	為升        	           7.01	          23.31	          25.12	          24.31	          13.84	     1360492.00	      508312.00	      639208.00	          55.81	           9.34	          43.55	          37.51	          58.14	         213.69	          31.82	Y
201506	2233   	宇隆        	           2.42	           8.95	           5.63	          41.37	           1.80	     1026465.00	      119094.00	      243147.00	          32.27	           1.35	          16.84	           6.79	          -6.21	         272.10	          25.66	Y
201506	2235   	謚源        	           2.84	           9.28	          10.18	          27.34	           4.02	      439305.00	       90634.00	      136897.00	          31.95	           2.57	          23.55	            .44	          13.42	          88.38	          41.33	N
201506	2236   	百達-KY     	            .33	           3.81	           1.04	          30.59	           1.37	      748074.00	       12509.00	       70270.00	          23.41	            .89	           4.15	           1.14	         -21.37	         239.40	          32.41	Y
201506	2237   	華德動      	          -2.42	         -13.13	         -27.94	           7.46	           3.48	       84394.00	      -58717.00	      -58896.00	          26.73	           1.72	         -76.01	         -62.99	         -54.03	         145.09	          60.12	N
201506	2239   	英利-KY     	           1.53	           6.17	           7.31	          65.96	              -	     5592040.00	      466128.00	      821541.00	          18.09	            .64	          10.60	              -	              -	          98.86	          52.47	Y
201506	2241   	艾姆勒      	            .60	           6.89	           5.56	          13.90	              -	       98558.00	       15666.00	       24132.00	          41.91	            .95	          15.17	          91.41	         504.17	         402.05	          15.42	N
201506	2301   	光寶科      	           1.33	           3.80	           4.12	          30.76	           1.18	   106225618.00	     3181101.00	     7865474.00	          12.53	            .62	           3.89	          -6.17	          -9.55	         132.08	          61.81	Y
201506	2302   	麗正        	           -.10	            .26	           -.92	          10.14	            .74	      243665.00	      -15945.00	        7164.00	          29.03	            .64	          -6.06	         -18.69	           9.70	         184.53	          21.01	Y
201506	2303   	聯電        	            .68	           9.59	           3.76	          17.51	            .75	    76743730.00	     8457512.00	    31749380.00	          23.63	            .67	          12.60	          11.99	          26.72	         251.17	          32.26	Y
201506	2305   	全友        	            .21	           2.72	           3.04	           6.98	           1.09	      390128.00	       43883.00	       94556.00	          40.07	            .73	          14.19	           1.23	          -1.77	         160.26	          45.18	Y
201506	2308   	台達電      	           3.14	           6.72	           7.82	          37.40	           4.22	    91935272.00	     8471575.00	    14741204.00	          26.53	           1.86	          11.52	           1.42	           -.46	         156.74	          54.91	Y
201506	2311   	日月光      	           1.06	           8.43	           5.43	          18.71	           2.31	   134883970.00	     8454071.00	    26782520.00	          17.70	           1.26	           8.09	          19.03	           3.96	         133.62	          54.44	Y
201506	2312   	金寶        	            .73	           3.03	           5.59	          12.39	            .97	    23757234.00	      977081.00	     1671926.00	           6.71	            .73	           4.57	          -7.20	          -9.52	          95.58	          62.89	Y
201506	2313   	華通        	            .78	           6.15	           4.95	          15.76	           1.16	    18275285.00	      931252.00	     2866659.00	          14.92	            .77	           7.50	          21.73	          37.10	         159.99	          61.20	Y
201506	2314   	台揚        	           -.31	            .65	          -6.59	           5.37	           2.01	     2862402.00	     -124217.00	       22688.00	          13.41	            .98	          -4.09	          -7.44	          10.33	         110.72	          67.82	Y
201506	2316   	楠梓電      	          14.57	           2.58	          55.26	          32.64	            .89	     3314164.00	     4622890.00	     5812424.00	          11.89	            .71	         170.96	           -.61	         -10.63	         364.25	          36.18	Y
201506	2317   	鴻海        	           3.61	           5.50	           5.90	          54.54	           1.60	  1986830642.00	    57653235.00	   125955893.00	           7.17	            .82	           4.07	          12.72	          23.49	         158.36	          57.63	Y
201506	2321   	東訊        	           -.14	           -.01	          -8.98	            .25	           3.62	     1775936.00	      -45109.00	         632.00	           9.51	            .65	          -2.43	         -48.83	         -44.06	         112.17	          81.78	Y
201506	2323   	中環        	           -.38	           2.91	          -2.91	          12.45	            .36	     6838515.00	     -790700.00	     1192097.00	           3.63	            .43	         -10.86	         -12.16	         104.93	         165.45	          27.94	Y
201506	2324   	仁寶        	            .81	           2.39	           3.37	          21.92	           1.08	   397145099.00	     3515069.00	     8375997.00	           4.06	            .50	           1.25	           6.61	           6.01	         134.86	          67.75	Y
201506	2325   	矽品        	           2.02	          10.95	           8.99	          21.80	           2.17	    42045279.00	     6291990.00	    14401521.00	          26.70	           1.36	          17.47	           5.14	          16.18	         138.28	          47.18	Y
201506	2327   	國巨        	           2.47	           6.79	           6.70	          35.86	           1.35	    13863964.00	     1678442.00	     3381116.00	          24.60	            .94	          15.82	           1.63	          -4.33	         125.72	          52.39	Y
201506	2328   	廣宇        	           -.14	           2.46	            .02	          19.39	            .77	     8287319.00	        2528.00	      472774.00	           6.16	            .51	            .94	           9.31	         -27.76	         201.75	          35.40	Y
201506	2329   	華泰        	            .63	           7.68	           9.44	           6.82	           1.85	     7938639.00	      509346.00	     1311390.00	          14.84	            .96	           7.83	          25.93	          35.88	          64.92	          67.79	Y
201506	2330   	台積電      	           6.11	          17.91	          14.99	          41.13	           3.42	   427473896.00	   158396812.00	   298069109.00	          48.93	           2.40	          43.60	          29.05	          29.45	         236.40	          33.70	Y
201506	2331   	精英        	           1.24	           3.99	           4.37	          24.75	           1.27	    24894986.00	      657604.00	     1270257.00	          11.02	            .61	           3.44	         -11.64	          -6.01	         141.32	          56.35	Y
201506	2332   	友訊        	           -.59	           -.66	          -2.71	          18.08	            .71	    13120316.00	     -344125.00	     -176173.00	          26.39	            .46	          -2.27	          -8.67	         -13.88	         184.18	          45.53	Y
201506	2337   	旺宏        	           -.45	           3.64	          -7.21	           5.96	           1.00	     9681503.00	    -1578943.00	     1546655.00	          13.00	            .88	         -16.23	           -.83	           5.24	         195.15	          46.99	Y
201506	2338   	光罩        	           -.30	           1.40	          -4.15	          13.27	            .74	      778606.00	     -154809.00	       -6024.00	           8.13	            .59	         -18.12	         -10.54	         -62.40	         545.23	          11.30	Y
201506	2340   	光磊        	            .47	           4.42	           3.40	          13.61	            .87	     2790020.00	      255014.00	      555102.00	          26.92	            .72	          11.51	         -10.83	          -8.46	         242.65	          38.49	Y
201506	2342   	茂矽        	          -2.29	          -4.04	         -55.00	           2.80	           1.12	      782384.00	     -855211.00	     -737891.00	         -29.16	            .79	        -109.96	         -19.79	         -12.41	          60.13	          61.03	Y
201506	2344   	華邦電      	            .49	           8.28	           4.81	          10.45	            .77	    18975955.00	     1900124.00	     5375815.00	          32.07	            .70	          12.31	           2.61	          21.07	         189.96	          37.70	Y
201506	2345   	智邦        	            .63	           4.08	           4.52	          13.61	           1.08	    11077760.00	      334816.00	      567815.00	          17.05	            .56	           3.49	          -1.13	           4.70	         180.98	          48.66	Y
201506	2347   	聯強        	           1.55	           2.66	           5.91	          25.30	           1.81	   143415205.00	     2579577.00	     3580942.00	           3.70	            .93	           2.11	          -8.12	          -1.41	         123.98	          69.19	Y
201506	2348   	海悅        	            .52	           3.24	           4.15	          12.18	           3.02	      406286.00	       44283.00	       72640.00	          35.55	           1.81	          13.93	         -58.36	         -70.70	         496.21	          53.62	Y
201506	2349   	錸德        	           -.26	            .52	          -3.28	           6.56	            .51	     5532706.00	     -722066.00	      779471.00	          -1.27	            .53	         -11.86	          -6.61	          90.02	         126.97	          35.43	Y
201506	2351   	順德        	           1.48	           7.55	           6.05	          24.93	           1.33	     4572021.00	      293861.00	      783864.00	          17.82	            .85	           8.78	          -3.45	           2.08	         148.64	          54.06	Y
201506	2352   	佳世達      	            .68	           2.92	           4.84	          12.87	            .93	    65637793.00	     1464026.00	     3329197.00	          10.97	            .57	           2.77	           3.90	          -2.11	         105.59	          70.88	Y
201506	2353   	宏碁        	            .06	           1.05	            .28	          20.79	            .73	   128153301.00	      175584.00	     1450113.00	          10.13	            .35	            .29	         -18.92	          -6.62	         129.95	          62.29	Y
201506	2354   	鴻準        	           4.22	           6.63	           7.07	          58.04	           1.85	    48868513.00	     5855333.00	     8944370.00	          18.32	           1.29	          14.83	          97.98	         112.95	         225.31	          37.17	Y
201506	2355   	敬鵬        	           1.74	           5.51	           4.54	          34.79	           1.35	    11033708.00	      662775.00	     1345562.00	          12.64	            .88	           8.27	           5.25	          -6.59	         166.29	          40.42	Y
201506	2356   	英業達      	            .73	           3.38	           3.57	          14.89	           1.43	   179995808.00	     2214997.00	     5982428.00	           5.74	            .60	           1.75	         -18.77	          -9.12	         119.63	          65.34	Y
201506	2357   	華碩        	          11.23	           3.13	           5.04	         220.48	           1.36	   220296455.00	     8337640.00	    12167585.00	          14.24	            .66	           5.05	           2.21	           3.78	         152.16	          52.39	Y
201506	2358   	廷鑫        	           -.89	          -5.78	         -11.70	           7.19	           1.42	      720618.00	      -75945.00	      -52431.00	          -6.08	           1.16	         -10.82	         -17.06	        -305.62	         191.57	          31.42	N
201506	2359   	所羅門      	            .61	           3.45	           2.48	          24.58	            .68	     2394990.00	      117166.00	      201756.00	          20.65	            .51	           7.44	          -6.09	          -1.93	         388.15	          17.91	Y
201506	2360   	致茂        	           1.34	           5.06	           5.35	          22.84	           3.00	     4710603.00	      484695.00	      770386.00	          41.81	           1.82	          12.71	           -.01	          10.25	         230.06	          44.33	Y
201506	2362   	藍天        	           1.21	           1.80	           1.60	          74.07	            .51	     8977581.00	      797534.00	     1796131.00	          35.61	            .60	          13.72	         -10.65	          -6.08	          64.98	          57.68	Y
201506	2363   	矽統        	           -.21	          -1.44	          -1.68	          11.85	            .54	      127616.00	     -127714.00	     -111100.00	          50.96	            .53	        -113.94	         -54.28	         -18.18	        2037.02	           1.01	Y
201506	2364   	倫飛        	           -.64	          -5.98	         -17.64	           3.32	            .64	      349173.00	     -118280.00	      -85269.00	          14.93	            .69	         -33.88	         -16.27	         -22.43	          75.21	          56.09	Y
201506	2365   	昆盈        	            .19	           1.75	           1.25	          14.15	            .74	     3094338.00	       55170.00	      135614.00	          20.41	            .59	           2.43	         -16.85	          -8.49	         227.22	          36.79	Y
201506	2367   	燿華        	            .18	           4.52	            .98	          16.67	            .74	     6500384.00	       95203.00	      853594.00	          14.58	            .64	           1.77	           5.15	          38.45	         130.92	          48.55	Y
201506	2368   	金像電      	            .29	           3.91	           2.21	          13.20	            .97	     9634704.00	      161420.00	      971662.00	          12.30	            .76	           1.62	          10.31	          23.45	         109.15	          66.85	Y
201506	2369   	菱生        	           -.13	           5.28	           -.79	          16.31	            .67	     2781777.00	      -51110.00	      525059.00	           7.53	            .64	          -1.23	          -5.42	         -47.29	         201.79	          37.53	Y
201506	2371   	大同        	           -.46	           1.62	          -6.34	          14.37	            .50	    48840979.00	    -3752083.00	     4864862.00	           5.96	            .58	          -6.68	         -17.10	         -74.41	          86.47	          72.16	Y
201506	2373   	震旦行      	           1.91	           6.27	           8.22	          21.80	           2.58	     6390982.00	      643734.00	      965131.00	          41.36	           1.39	          11.59	          19.13	          11.56	         165.85	          46.57	Y
201506	2374   	佳能        	            .66	           3.81	           4.74	          21.26	            .78	     9585241.00	      475236.00	      861820.00	          11.55	            .53	           6.16	         -18.95	          20.88	         191.15	          34.89	Y
201506	2375   	智寶        	            .33	           1.09	           1.60	          19.99	            .69	      686356.00	       31051.00	       39578.00	          16.18	            .56	           2.80	         -17.94	         -28.87	         358.32	          25.09	Y
201506	2376   	技嘉        	           1.24	           3.89	           3.54	          34.11	            .92	    24603529.00	      779860.00	     1351963.00	          17.75	            .58	           4.29	         -11.37	         -16.41	         232.85	          37.31	Y
201506	2377   	微星        	           1.78	           4.47	           6.29	          27.54	           1.13	    38664818.00	     1503351.00	     1983009.00	          14.42	            .67	           4.38	          -6.83	          -1.57	         204.57	          42.22	Y
201506	2379   	瑞昱        	           2.19	           4.40	           5.29	          39.03	           2.03	    14594125.00	     1105981.00	     1935289.00	          42.95	           1.13	           8.25	          -5.24	          -8.31	         147.83	          57.28	Y
201506	2380   	虹光        	           -.50	           -.24	          -3.16	          15.57	            .51	     1259772.00	     -109083.00	       -5233.00	          30.57	            .44	          -8.09	         -14.17	            .63	         431.52	          18.37	Y
201506	2382   	廣達        	           1.83	           2.41	           5.21	          31.70	           2.31	   456202451.00	     7012554.00	    14334628.00	           4.69	            .82	           2.07	           6.01	          10.75	         118.61	          78.53	Y
201506	2383   	台光電      	           3.23	          10.63	          12.44	          26.10	           2.30	     9835628.00	     1023323.00	     1759035.00	          23.20	           1.27	          14.90	          15.06	          62.43	         171.03	          48.84	Y
201506	2385   	群光        	           2.49	           5.88	           7.84	          27.02	           3.03	    38263902.00	     1885751.00	     3331194.00	          14.31	           1.15	           5.90	           6.47	           -.27	         115.21	          61.64	Y
201506	2387   	精元        	            .42	           5.03	           1.69	          22.34	            .72	     7601398.00	      148851.00	      734320.00	          10.63	            .49	           4.01	           8.09	          -2.51	         173.64	          39.76	Y
201506	2388   	威盛        	           -.86	          -6.73	         -19.53	           4.78	           1.08	     2210900.00	     -433323.00	     -194087.00	          25.44	            .76	         -17.87	         -40.49	         -52.84	          81.42	          71.61	Y
201506	2390   	云辰        	            .09	          -3.69	            .82	          11.62	           2.03	      395570.00	       20323.00	       60098.00	          19.67	           1.64	           5.45	         -42.18	         -64.29	         172.71	          29.10	Y
201506	2392   	正崴        	            .73	           2.59	           1.72	          47.88	           1.11	    43125503.00	      492730.00	     2990127.00	           9.17	            .67	           2.62	           4.41	          -7.28	         116.30	          56.24	Y
201506	2393   	億光        	           2.05	           6.44	           4.97	          38.26	           1.55	    14702951.00	      875358.00	     2343436.00	          23.50	            .92	           7.88	           2.80	          -4.26	         206.82	          55.14	Y
201506	2395   	研華        	           4.01	           9.87	          11.68	          32.91	           6.44	    18811614.00	     2538905.00	     3428702.00	          40.25	           3.91	          16.51	           7.96	           6.69	         173.56	          38.93	Y
201506	2397   	友通        	           1.43	           5.85	           5.71	          24.55	           1.93	     1573941.00	      163394.00	      219597.00	          30.63	           1.41	          13.23	          20.55	          13.57	         330.67	          26.70	Y
201506	2399   	映泰        	           -.34	          -1.63	          -2.56	          13.30	            .62	     1410464.00	      -61368.00	      -58858.00	           8.36	            .48	          -4.79	         -40.57	         -51.66	         442.81	          22.40	Y
201506	2401   	凌陽        	           1.11	           1.93	           7.02	          15.99	           1.07	     4176235.00	      739578.00	     1013097.00	          40.48	            .77	          19.19	          12.80	           9.69	         224.39	          30.43	Y
201506	2402   	毅嘉        	           -.08	           1.72	           -.35	          21.02	           1.22	     3900467.00	      -26341.00	      284958.00	           6.52	            .90	            .04	         -35.73	         -76.32	         221.07	          46.30	Y
201506	2404   	漢唐        	           2.65	           6.04	          11.78	          23.32	           1.43	     5779042.00	      655509.00	      840512.00	          12.79	            .56	          14.20	         128.41	          19.99	         138.97	          60.94	Y
201506	2405   	浩鑫        	           -.49	          -2.09	          -4.36	          10.91	            .88	     2408366.00	     -166565.00	     -117784.00	          12.15	            .68	          -7.80	         -40.12	         -49.15	         289.59	          30.74	Y
201506	2406   	國碩        	           -.96	           4.02	            .65	          16.80	           1.35	     7686660.00	       49302.00	      668630.00	          12.45	            .82	           3.43	          13.80	          17.72	         181.15	          58.31	Y
201506	2408   	南亞科      	           4.36	          13.58	          23.63	          19.63	           2.64	    23183719.00	    10564116.00	    14360237.00	          44.69	           1.61	          47.70	          -1.80	           4.86	          46.79	          55.64	Y
201506	2409   	友達        	           1.00	           8.16	           4.81	          19.23	            .71	   188262645.00	     9702690.00	    39007019.00	          13.97	            .57	           6.25	          -4.21	          49.63	         115.07	          55.43	Y
201506	2412   	中華電      	           2.78	           9.48	           6.07	          44.85	           2.19	   113393400.00	    21930405.00	    43042532.00	          36.15	           1.66	          22.99	           2.31	            .58	         104.87	          23.60	Y
201506	2413   	環科        	            .41	           3.85	           2.62	          15.56	            .86	     2130191.00	       51636.00	      196524.00	          18.85	            .71	           3.70	          -3.25	           9.56	         158.97	          57.03	Y
201506	2414   	精技        	            .69	           3.35	           3.98	          14.78	           1.23	     7445327.00	      115526.00	      178457.00	           9.65	            .65	           1.97	            .94	           1.18	         169.81	          47.22	Y
201506	2415   	錩新        	            .29	           3.34	           1.20	          16.14	            .91	     1009571.00	       20523.00	      121631.00	          21.69	            .75	           3.42	          -4.78	         -14.35	         135.82	          55.78	Y
201506	2417   	圓剛        	           -.77	          -2.19	          -3.76	          16.05	            .68	     1056922.00	     -173805.00	     -107911.00	          45.87	            .42	         -16.85	         -20.41	         -24.61	         444.97	          12.50	Y
201506	2419   	仲琦        	            .16	           2.60	           1.72	          12.93	           1.03	     3866843.00	       58971.00	      193702.00	          21.06	            .61	           2.59	          41.26	          10.61	         186.76	          52.42	Y
201506	2420   	新巨        	           1.74	           5.40	          10.35	          15.83	           2.81	     1637450.00	      268018.00	      377983.00	          37.53	           1.46	          19.81	          -3.64	           5.87	         135.62	          59.67	Y
201506	2421   	建準        	            .40	           4.29	           2.72	          14.59	           1.17	     4732733.00	      103993.00	      304249.00	          18.64	            .67	           3.05	           3.97	          -7.54	         159.25	          46.20	Y
201506	2423   	固緯        	            .66	           4.49	           4.38	          14.22	           1.23	      994320.00	       86424.00	      132718.00	          50.14	            .89	           9.23	          -4.85	           1.61	         255.88	          32.27	Y
201506	2424   	隴華        	           -.73	          -3.97	          -4.22	          16.86	           1.99	        1929.00	      -21851.00	      -21212.00	          29.70	           1.96	       -1132.76	         -95.72	         -96.57	       11480.67	           1.12	Y
201506	2425   	承啟        	            .10	           1.68	            .67	          14.65	           1.60	     3558566.00	       10810.00	       41402.00	           3.43	           1.06	            .88	          17.19	         -33.16	         227.18	          41.31	Y
201506	2426   	鼎元        	            .71	           6.17	           6.28	          11.70	           1.29	     1822827.00	      195485.00	      317685.00	          21.65	            .98	          10.72	         -33.05	           1.35	         202.21	          36.73	Y
201506	2427   	三商電      	           -.04	            .43	           -.35	          10.99	            .66	      826153.00	       -7238.00	        7765.00	          34.54	            .50	           -.50	            .60	           4.30	         229.55	          34.16	Y
201506	2428   	興勤        	           2.15	           7.86	           6.20	          32.62	           1.31	     2417863.00	      268683.00	      476688.00	          26.90	            .93	          16.51	          12.22	          13.02	         318.99	          29.94	Y
201506	2429   	銘旺科      	           -.43	            .78	          -3.74	          11.23	           1.35	      362467.00	      -15750.00	        7426.00	           2.16	            .88	          -4.16	         -17.53	         158.71	          82.67	          50.45	Y
201506	2430   	燦坤        	            .72	           3.01	           2.29	          25.98	            .92	    11815652.00	       94100.00	      277203.00	          14.97	            .41	           1.31	           1.33	          -4.22	          93.45	          57.16	Y
201506	2431   	聯昌        	            .33	           2.31	           2.21	          14.81	           1.34	     2053888.00	       36688.00	       69320.00	          11.65	            .85	           1.85	          11.14	           2.73	         193.66	          38.26	Y
201506	2433   	互盛電      	           1.59	          11.17	           6.18	          22.85	           1.88	     1381582.00	      237441.00	      818092.00	          40.96	           1.20	          19.92	          24.62	          12.76	         112.08	          47.47	Y
201506	2434   	統懋        	           -.85	          -4.55	          -8.59	           9.39	            .85	      101063.00	      -93533.00	      -72988.00	         -42.11	            .75	         -91.41	         -26.94	          27.48	         562.59	          29.23	Y
201506	2436   	偉詮電      	            .24	            .19	           1.85	          12.26	           2.02	      830554.00	       53043.00	       99418.00	          23.18	           1.59	           9.23	          -4.98	          -2.00	         483.49	          21.40	Y
201506	2437   	旺詮        	           2.70	           5.19	           5.60	          49.28	           1.27	     2025157.00	      170769.00	      282003.00	          21.63	            .91	           8.56	          33.33	          24.94	         314.08	          41.94	Y
201506	2438   	翔耀        	            .05	           9.85	           7.35	           5.55	           2.72	      271564.00	       47913.00	       97839.00	          47.08	           1.36	          24.45	         201.77	         344.71	         116.13	          35.35	Y
201506	2439   	美律        	            .50	           2.72	           1.76	          28.44	           2.52	     5319460.00	      100187.00	      303810.00	          17.14	           1.35	           2.22	          -4.83	         -31.71	         183.21	          51.80	Y
201506	2440   	太空梭      	            .04	           1.22	            .49	           8.36	            .89	     1216876.00	        5821.00	       35987.00	           9.86	            .81	            .73	          -3.64	          31.31	         132.09	          49.95	Y
201506	2441   	超豐        	           1.75	          12.91	           7.62	          22.50	           1.61	     4724730.00	      998231.00	     2068995.00	          28.05	           1.25	          23.95	          -8.36	          -8.56	         242.72	          21.99	N
201506	2442   	新美齊      	            .32	           2.08	           2.78	          11.84	            .73	      435742.00	       61033.00	       84064.00	          26.23	            .77	          11.97	          49.81	          65.10	         193.53	          52.97	Y
201506	2443   	新利虹      	           -.83	          -3.90	          -5.63	          13.95	           1.03	      169266.00	     -123046.00	     -100700.00	         -12.70	            .89	         -81.81	          -7.75	        -152.07	         798.17	          12.33	Y
201506	2444   	友旺        	          -1.05	          -4.40	         -10.34	           9.44	           1.71	      783028.00	      -89781.00	      -66048.00	          18.09	           1.11	         -11.47	            .25	          22.01	         175.15	          49.68	Y
201506	2448   	晶電        	            .72	           2.93	           1.18	          52.58	            .79	    13415454.00	      715865.00	     3859739.00	          11.24	            .71	           6.31	          -6.62	         -43.94	         203.25	          33.52	Y
201506	2449   	京元電子    	           1.07	          10.45	           5.69	          18.43	           1.46	     8419009.00	     1279454.00	     4217269.00	          29.16	           1.11	          18.66	           9.97	           8.19	         151.64	          45.13	Y
201506	2450   	神腦        	           1.42	           5.11	           6.40	          22.18	           2.17	    18613465.00	      367006.00	      546401.00	          13.10	           1.21	           2.40	         -15.35	         -13.07	         166.60	          47.81	Y
