20151026	1569   	濱川                	   -.4283	      193	     - 	    .55	    .43	   11.65
20151026	1570   	力肯                	   -.8658	      417	  14.02	   1.58	   1.43	   17.25
20151026	1580   	新麥                	    .8368	      100	  11.27	   3.93	   1.33	  120.00
20151026	1582   	信錦                	    .9497	      702	   9.62	   1.55	    .80	   52.90
20151026	1583   	程泰                	    .4619	       12	   9.92	   1.97	    .82	   65.10
20151026	1584   	精剛                	    .0000	     1327	     - 	    .97	   1.20	   13.20
20151026	1585   	鎧鉅                	    .0000	        0	     - 	    .38	    .88	    4.49
20151026	1586   	和勤                	   3.5402	      364	  69.70	   1.02	    .60	   23.00
20151026	1587   	吉茂                	    .0000	        0	     - 	   1.04	    .85	   21.99
20151026	1589   	F-永冠              	   1.8182	     2550	  23.82	   3.05	   3.39	  222.00
20151026	1590   	F-亞德              	    .8658	      628	  19.77	   3.22	   3.67	  174.00
20151026	1591   	F-駿吉              	  -1.9268	        7	  15.77	   2.22	   1.08	   25.70
20151026	1592   	F-英瑞              	  -1.3202	       69	  19.55	   1.02	    .63	   30.10
20151026	1593   	祺驊                	    .0000	        3	  17.75	   1.56	   1.29	   37.80
20151026	1594   	日高                	    .0000	        2	     - 	   1.26	    .64	   14.80
20151026	1595   	川寶                	    .1907	       45	   9.26	   1.14	   1.66	   52.50
20151026	1597   	直得                	    .7168	       36	  93.33	   1.32	   1.61	   28.00
20151026	1598   	岱宇                	   -.0656	        1	     - 	   1.92	    .52	   30.50
20151026	1599   	宏佳騰              	   1.3468	     1487	  18.75	   2.44	   1.04	   59.80
20151026	1603   	華電                	    .0000	      173	  10.58	    .72	   1.60	   11.85
20151026	1604   	聲寶                	    .3914	      556	  10.00	    .90	    .65	   12.80
20151026	1605   	華新                	   4.1805	    19876	  12.40	    .47	    .18	    8.06
20151026	1608   	華榮                	    .6892	      273	    .00	    .64	    .49	    7.28
20151026	1609   	大亞                	   1.0428	      285	    .00	    .40	    .18	    4.82
20151026	1611   	中電                	   -.3523	      262	    .00	    .67	   1.23	    8.50
20151026	1612   	宏泰                	   -.3688	       85	  19.80	    .56	    .79	    8.12
20151026	1613   	台一                	  -3.8894	      976	    .00	    .40	    .02	    3.53
20151026	1614   	三洋電              	    .0000	       26	  27.35	   1.46	   1.33	   26.80
20151026	1615   	大山                	    .0000	        0	  67.00	    .78	    .44	   10.10
20151026	1616   	億泰                	  -1.4185	      209	   4.30	    .51	    .26	    4.90
20151026	1617   	榮星                	    .0000	        0	  36.60	    .67	    .31	    7.32
20151026	1618   	合機                	    .8523	       73	    .00	    .44	   1.17	    7.07
20151026	1626   	F-艾美              	  -1.4926	      313	 204.62	   1.08	    .28	   26.60
20151026	1701   	中化                	   -.5319	      620	  14.10	   1.04	   1.02	   18.75
20151026	1702   	南僑                	    .1405	      657	  16.60	   4.21	   1.39	   71.20
20151026	1704   	榮化                	    .3704	     3237	  53.04	   1.55	    .67	   27.05
20151026	1707   	葡萄王              	   1.3908	      645	  23.12	   8.25	   3.48	  181.00
20151026	1708   	東鹼                	    .0000	      556	   8.39	   1.33	   1.40	   34.40
20151026	1709   	和益                	   2.2118	     2489	  20.51	   1.11	    .64	   16.00
20151026	1710   	東聯                	    .9990	     1025	  48.37	   1.40	   1.64	   25.15
20151026	1711   	永光                	   1.0582	      918	  23.46	   1.34	   1.03	   19.00
20151026	1712   	興農                	   1.7514	      733	  15.65	    .97	    .28	   14.40
20151026	1713   	國化                	   -.3140	       44	  27.41	   1.09	   3.10	   15.90
20151026	1714   	和桐                	   1.7072	     2184	    .00	    .67	    .15	    7.68
20151026	1715   	萬洲                	   1.1009	      576	  10.70	    .90	    .55	   13.70
20151026	1717   	長興                	    .6410	      683	  12.72	   1.58	    .80	   31.30
20151026	1718   	中纖                	   1.0684	     3874	   6.53	    .62	    .38	    9.41
20151026	1720   	生達                	    .1440	      616	  17.82	   1.89	   1.90	   34.75
20151026	1721   	三晃                	    .0000	      124	  49.55	   1.18	    .61	   10.90
20151026	1722   	台肥                	    .4662	     1315	  13.44	    .84	   2.23	   43.00
20151026	1723   	中碳                	   1.5873	      562	  17.16	   4.87	   4.14	  127.00
20151026	1724   	台硝                	   -.6803	       30	  18.54	   1.04	   1.14	   14.65
20151026	1725   	元禎                	    .6667	       80	  14.90	   1.10	    .27	   15.05
20151026	1726   	永記                	    .1459	      464	  11.79	   1.49	   1.34	   68.60
20151026	1727   	中華化              	   1.6314	       77	  15.77	   1.25	    .75	   15.45
20151026	1729   	必翔                	   -.1300	      457	    .00	   5.12	  11.63	   76.90
20151026	1730   	花仙子              	   1.2739	      105	  13.39	   1.87	    .94	   31.60
20151026	1731   	美吾華              	    .0000	      115	  20.07	   1.09	   1.39	   13.85
20151026	1732   	毛寶                	   1.1561	      453	    .00	   1.25	    .93	   13.05
20151026	1733   	五鼎                	  -1.0570	       95	  18.57	   2.46	   2.29	   42.35
20151026	1734   	杏輝                	    .0000	      445	    .00	   1.47	   2.08	   28.80
20151026	1735   	日勝化              	   1.2423	      335	   9.27	    .87	    .30	   12.15
20151026	1736   	喬山                	  -1.1915	      985	   8.94	   2.23	   1.09	   58.40
20151026	1737   	臺鹽                	    .4132	      191	  21.65	    .85	   1.80	   24.25
20151026	1742   	台蠟                	  -2.7186	       75	     - 	   1.15	    .95	   12.70
20151026	1752   	南光                	   1.0062	     1780	  26.29	   2.79	   2.95	   44.95
20151026	1757   	國慶                	   2.5202	       15	     - 	   1.18	    .56	   17.68
20151026	1760   	寶齡                	  -1.7464	      177	     - 	   9.25	   5.83	  117.50
20151026	1762   	中化生              	    .4494	      194	  13.49	   1.49	   2.61	   33.45
20151026	1773   	勝一                	    .0000	       42	  10.95	   1.71	    .89	   41.95
20151026	1776   	展宇                	   -.8299	      200	     - 	   1.48	    .60	   24.00
20151026	1777   	生泰                	   1.2903	      184	  17.03	   2.65	   3.71	   78.00
20151026	1780   	立弘                	    .2908	        1	     - 	    .96	   1.92	   10.33
20151026	1781   	合世                	    .0000	      285	     - 	   2.18	   1.88	   26.70
20151026	1783   	和康生              	    .0000	      292	    .00	   2.10	   7.28	   25.40
20151026	1784   	訊聯                	   -.9494	      253	  65.52	   1.36	   2.55	   31.45
20151026	1785   	光洋科              	    .0000	      275	  20.29	    .93	    .13	   20.90
20151026	1786   	科妍                	   1.8548	     1487	    .00	   3.48	  17.70	   65.30
20151026	1787   	福盈科              	   1.1669	      213	  14.27	   1.54	   1.12	   21.55
20151026	1788   	杏昌                	    .3350	       41	  13.69	   2.19	   1.17	   89.70
20151026	1789   	神隆                	   1.4332	     1307	  72.92	   2.99	   7.45	   38.65
20151026	1795   	美時                	   -.7968	     1801	     - 	   2.29	   4.61	   75.00
20151026	1799   	易威                	  -1.0050	      217	     - 	   2.08	   4.00	   29.70
20151026	1802   	台玻                	   2.2306	     1485	    .00	    .71	    .80	   13.60
20151026	1805   	寶徠                	   -.1298	      186	    .00	    .85	   3.44	    7.70
20151026	1806   	冠軍                	    .1396	      371	    .00	    .42	    .48	    7.17
20151026	1808   	潤隆                	  -1.9661	      262	   8.17	   1.50	   1.24	   27.70
20151026	1809   	中釉                	   2.7151	      487	  16.23	    .61	    .64	   11.20
20151026	1810   	和成                	   -.2361	      165	  36.78	    .56	    .53	    8.46
20151026	1813   	寶利徠              	   -.1921	       30	  14.21	   1.26	   3.28	   26.00
20151026	1814   	東光訊              	    .0000	        0	     - 	    .74	    .64	   17.30
20151026	1815   	富喬                	  -2.3311	     2126	  17.97	    .67	    .90	   10.60
20151026	1817   	凱撒衛              	    .0000	      173	  12.53	   1.89	   1.20	   34.45
20151026	1818   	願景                	  -3.0772	       10	     - 	   1.86	    .62	   24.00
20151026	1819   	豐鼎                	    .0000	        0	     - 	   1.10	   1.50	   18.00
20151026	1902   	台紙                	    .4619	      161	  26.46	    .74	    .64	   10.85
20151026	1903   	士紙                	    .6452	       84	    .00	   2.35	   9.33	   31.10
20151026	1904   	正隆                	    .0000	      439	   8.49	    .66	    .28	   11.55
20151026	1905   	華紙                	   -.4890	      997	  25.50	    .65	    .54	   10.20
20151026	1906   	寶隆                	    .6094	      281	  25.72	    .50	   3.37	    8.23
20151026	1907   	永豐餘              	    .0000	     1034	  17.34	    .50	    .29	   11.10
20151026	1909   	榮成                	   1.2739	     1223	  10.13	    .70	    .36	   11.85
20151026	2002   	中鋼                	   1.9231	    24111	  14.89	   1.12	    .98	   21.00
20151026	2006   	東鋼                	    .2692	      383	  19.18	    .82	    .54	   18.60
20151026	2007   	燁興                	    .2323	      330	    .00	    .69	    .36	    4.31
20151026	2008   	高興昌              	    .0000	       23	    .00	    .65	   1.49	    8.22
20151026	2009   	第一銅              	   1.1992	      118	    .00	    .78	    .69	    7.55
20151026	2010   	春源                	    .2049	      346	  13.57	    .62	    .34	    9.77
20151026	2012   	春雨                	   2.1353	      202	  24.91	   1.16	    .45	   14.20
20151026	2013   	中鋼構              	   -.2522	       53	  17.22	    .91	    .25	   19.80
20151026	2014   	中鴻                	    .2014	     1321	    .00	    .93	    .22	    4.97
20151026	2015   	豐興                	    .7843	       90	  11.74	   1.46	    .81	   38.40
20151026	2017   	官田鋼              	    .1781	      221	    .00	    .57	    .38	    5.62
20151026	2020   	美亞                	    .7380	      223	  30.22	    .99	    .69	   13.60
20151026	2022   	聚亨                	    .0000	      382	    .00	    .48	    .28	    4.21
20151026	2023   	燁輝                	    .3839	      983	  15.35	    .50	    .23	    7.83
